Source;Target;Type;id;label;timeset;weight
40;8;Directed;1989;;;380.0
40;9;Directed;1990;;;736.0
40;10;Directed;1991;;;96.0
40;11;Directed;1992;;;19.0
40;12;Directed;1993;;;30.0
40;13;Directed;1994;;;271.0
40;14;Directed;1995;;;91.0
40;15;Directed;1996;;;65.0
40;16;Directed;1997;;;51.0
40;17;Directed;1998;;;85.0
40;18;Directed;1999;;;224.0
40;19;Directed;2000;;;21.0
40;20;Directed;2001;;;89.0
40;21;Directed;2002;;;91.0
40;22;Directed;2003;;;145.0
40;23;Directed;2004;;;36.0
40;24;Directed;2005;;;68.0
40;25;Directed;2006;;;24.0
40;26;Directed;2007;;;33.0
40;27;Directed;2008;;;74.0
40;28;Directed;2009;;;46.0
40;29;Directed;2010;;;29.0
40;30;Directed;2011;;;1493.0
40;31;Directed;2012;;;420.0
40;32;Directed;2013;;;142.0
40;33;Directed;2014;;;73.0
40;34;Directed;2015;;;51.0
40;35;Directed;2016;;;25.0
40;36;Directed;2017;;;1751.0
40;37;Directed;2018;;;225.0
40;38;Directed;2019;;;27.0
40;39;Directed;2020;;;39.0
40;41;Directed;2021;;;16.0
40;42;Directed;2022;;;285.0
40;43;Directed;2023;;;7.0
40;44;Directed;2024;;;93.0
40;45;Directed;2025;;;17.0
40;46;Directed;2026;;;67.0
40;47;Directed;2027;;;289.0
40;48;Directed;2028;;;63.0
40;49;Directed;2029;;;19.0
40;50;Directed;2030;;;121.0
40;51;Directed;2031;;;16.0
40;52;Directed;2032;;;73.0
41;1;Directed;2033;;;6.0
41;2;Directed;2034;;;60.0
41;3;Directed;2035;;;29.0
41;4;Directed;2036;;;13.0
41;5;Directed;2037;;;23.0
41;6;Directed;2038;;;80.0
41;7;Directed;2039;;;20.0
41;8;Directed;2040;;;35.0
41;9;Directed;2041;;;52.0
41;10;Directed;2042;;;19.0
41;11;Directed;2043;;;78.0
41;12;Directed;2044;;;7.0
41;13;Directed;2045;;;18.0
41;14;Directed;2046;;;25.0
41;15;Directed;2047;;;10.0
41;16;Directed;2048;;;11.0
41;17;Directed;2049;;;8.0
41;18;Directed;2050;;;13.0
41;19;Directed;2051;;;3.0
41;20;Directed;2052;;;19.0
41;21;Directed;2053;;;13.0
41;22;Directed;2054;;;4.0
41;23;Directed;2055;;;14.0
41;24;Directed;2056;;;24.0
41;25;Directed;2057;;;11.0
41;26;Directed;2058;;;12.0
41;27;Directed;2059;;;34.0
41;28;Directed;2060;;;22.0
41;29;Directed;2061;;;5.0
41;30;Directed;2062;;;1525.0
41;31;Directed;2063;;;41.0
41;32;Directed;2064;;;41.0
41;33;Directed;2065;;;13.0
41;34;Directed;2066;;;11.0
41;35;Directed;2067;;;18.0
41;36;Directed;2068;;;36.0
41;37;Directed;2069;;;20.0
41;38;Directed;2070;;;10.0
41;39;Directed;2071;;;25.0
41;40;Directed;2072;;;25.0
41;42;Directed;2073;;;19.0
41;43;Directed;2074;;;33.0
41;44;Directed;2075;;;19.0
41;45;Directed;2076;;;5.0
41;46;Directed;2077;;;36.0
41;47;Directed;2078;;;47.0
41;48;Directed;2079;;;252.0
41;49;Directed;2080;;;18.0
41;50;Directed;2081;;;45.0
41;51;Directed;2082;;;15.0
41;52;Directed;2083;;;6.0
42;1;Directed;2084;;;65.0
42;2;Directed;2085;;;307.0
42;3;Directed;2086;;;261.0
42;4;Directed;2087;;;37.0
42;5;Directed;2088;;;109.0
42;6;Directed;2089;;;18.0
42;7;Directed;2090;;;507.0
42;8;Directed;2091;;;1012.0
42;9;Directed;2092;;;1186.0
42;10;Directed;2093;;;120.0
42;11;Directed;2094;;;44.0
42;12;Directed;2095;;;104.0
42;13;Directed;2096;;;1813.0
42;14;Directed;2097;;;84.0
42;15;Directed;2098;;;75.0
42;16;Directed;2099;;;76.0
42;17;Directed;2100;;;666.0
42;18;Directed;2101;;;100.0
42;19;Directed;2102;;;30.0
42;20;Directed;2103;;;121.0
42;21;Directed;2104;;;137.0
42;22;Directed;2105;;;390.0
42;23;Directed;2106;;;50.0
42;24;Directed;2107;;;1327.0
42;25;Directed;2108;;;23.0
42;26;Directed;2109;;;185.0
42;27;Directed;2110;;;63.0
42;28;Directed;2111;;;52.0
42;29;Directed;2112;;;29.0
42;30;Directed;2113;;;2301.0
42;31;Directed;2114;;;1411.0
42;32;Directed;2115;;;242.0
42;33;Directed;2116;;;137.0
42;34;Directed;2117;;;49.0
42;35;Directed;2118;;;15.0
42;36;Directed;2119;;;574.0
42;37;Directed;2120;;;73.0
42;38;Directed;2121;;;49.0
42;39;Directed;2122;;;45.0
42;40;Directed;2123;;;322.0
42;41;Directed;2124;;;28.0
42;43;Directed;2125;;;12.0
42;44;Directed;2126;;;113.0
42;45;Directed;2127;;;18.0
42;46;Directed;2128;;;98.0
42;47;Directed;2129;;;318.0
42;48;Directed;2130;;;96.0
42;49;Directed;2131;;;20.0
42;50;Directed;2132;;;153.0
42;51;Directed;2133;;;103.0
42;52;Directed;2134;;;67.0
43;1;Directed;2135;;;11.0
43;2;Directed;2136;;;34.0
43;3;Directed;2137;;;22.0
43;4;Directed;2138;;;20.0
43;5;Directed;2139;;;17.0
43;6;Directed;2140;;;4.0
43;7;Directed;2141;;;9.0
43;8;Directed;2142;;;15.0
43;9;Directed;2143;;;86.0
43;10;Directed;2144;;;18.0
43;11;Directed;2145;;;73.0
43;12;Directed;2146;;;12.0
43;13;Directed;2147;;;12.0
43;14;Directed;2148;;;17.0
43;15;Directed;2149;;;10.0
43;16;Directed;2150;;;1.0
43;17;Directed;2151;;;4.0
43;18;Directed;2152;;;14.0
43;19;Directed;2153;;;6.0
43;20;Directed;2154;;;27.0
43;21;Directed;2155;;;17.0
43;22;Directed;2156;;;14.0
43;23;Directed;2157;;;20.0
43;24;Directed;2158;;;5.0
43;25;Directed;2159;;;6.0
43;26;Directed;2160;;;3.0
43;27;Directed;2161;;;21.0
43;28;Directed;2162;;;8.0
43;29;Directed;2163;;;6.0
43;30;Directed;2164;;;336.0
43;31;Directed;2165;;;20.0
43;32;Directed;2166;;;18.0
43;33;Directed;2167;;;81.0
43;34;Directed;2168;;;4.0
43;35;Directed;2169;;;15.0
43;36;Directed;2170;;;5.0
43;37;Directed;2171;;;6.0
43;38;Directed;2172;;;73.0
43;39;Directed;2173;;;12.0
43;40;Directed;2174;;;9.0
43;41;Directed;2175;;;28.0
43;42;Directed;2176;;;16.0
43;44;Directed;2177;;;12.0
43;45;Directed;2178;;;12.0
43;46;Directed;2179;;;10.0
43;47;Directed;2180;;;32.0
43;48;Directed;2181;;;55.0
43;49;Directed;2182;;;2.0
43;50;Directed;2183;;;223.0
43;51;Directed;2184;;;1.0
43;52;Directed;2185;;;1.0
44;1;Directed;2186;;;29.0
44;2;Directed;2187;;;268.0
44;3;Directed;2188;;;165.0
44;4;Directed;2189;;;38.0
44;5;Directed;2190;;;78.0
44;6;Directed;2191;;;17.0
44;7;Directed;2192;;;69.0
44;8;Directed;2193;;;281.0
44;9;Directed;2194;;;6408.0
44;10;Directed;2195;;;115.0
44;11;Directed;2196;;;43.0
44;12;Directed;2197;;;40.0
44;13;Directed;2198;;;101.0
44;14;Directed;2199;;;53.0
44;15;Directed;2200;;;442.0
44;16;Directed;2201;;;42.0
44;17;Directed;2202;;;77.0
44;18;Directed;2203;;;65.0
44;19;Directed;2204;;;24.0
44;20;Directed;2205;;;87.0
44;21;Directed;2206;;;340.0
44;22;Directed;2207;;;127.0
44;23;Directed;2208;;;26.0
44;24;Directed;2209;;;49.0
44;25;Directed;2210;;;94.0
44;26;Directed;2211;;;106.0
44;27;Directed;2212;;;35.0
44;28;Directed;2213;;;690.0
44;29;Directed;2214;;;47.0
44;30;Directed;2215;;;536.0
44;31;Directed;2216;;;175.0
44;32;Directed;2217;;;230.0
44;33;Directed;2218;;;95.0
44;34;Directed;2219;;;32.0
44;35;Directed;2220;;;9.0
44;36;Directed;2221;;;115.0
44;37;Directed;2222;;;38.0
44;38;Directed;2223;;;32.0
44;39;Directed;2224;;;30.0
44;40;Directed;2225;;;110.0
44;41;Directed;2226;;;12.0
44;42;Directed;2227;;;134.0
44;43;Directed;2228;;;10.0
44;45;Directed;2229;;;83.0
44;46;Directed;2230;;;44.0
44;47;Directed;2231;;;372.0
44;48;Directed;2232;;;36.0
44;49;Directed;2233;;;9.0
44;50;Directed;2234;;;303.0
44;51;Directed;2235;;;18.0
44;52;Directed;2236;;;69.0
45;1;Directed;2237;;;13.0
45;2;Directed;2238;;;50.0
45;3;Directed;2239;;;22.0
45;4;Directed;2240;;;7.0
45;5;Directed;2241;;;23.0
45;7;Directed;2242;;;7.0
45;8;Directed;2243;;;30.0
45;9;Directed;2244;;;279.0
45;10;Directed;2245;;;20.0
45;11;Directed;2246;;;13.0
45;12;Directed;2247;;;4.0
45;13;Directed;2248;;;14.0
45;14;Directed;2249;;;10.0
45;15;Directed;2250;;;147.0
45;16;Directed;2251;;;6.0
45;17;Directed;2252;;;5.0
45;18;Directed;2253;;;9.0
45;19;Directed;2254;;;10.0
45;20;Directed;2255;;;13.0
45;21;Directed;2256;;;16.0
45;22;Directed;2257;;;13.0
45;23;Directed;2258;;;27.0
45;24;Directed;2259;;;5.0
45;25;Directed;2260;;;58.0
45;26;Directed;2261;;;5.0
45;27;Directed;2262;;;6.0
45;28;Directed;2263;;;36.0
45;29;Directed;2264;;;12.0
45;30;Directed;2265;;;149.0
45;31;Directed;2266;;;14.0
45;32;Directed;2267;;;40.0
45;33;Directed;2268;;;26.0
45;34;Directed;2269;;;7.0
45;35;Directed;2270;;;10.0
45;36;Directed;2271;;;18.0
45;37;Directed;2272;;;12.0
45;38;Directed;2273;;;29.0
45;40;Directed;2274;;;18.0
45;41;Directed;2275;;;1.0
45;42;Directed;2276;;;20.0
45;43;Directed;2277;;;12.0
45;44;Directed;2278;;;83.0
45;46;Directed;2279;;;9.0
45;47;Directed;2280;;;330.0
45;48;Directed;2281;;;3.0
45;50;Directed;2282;;;748.0
45;52;Directed;2283;;;3.0
46;1;Directed;2284;;;119.0
46;2;Directed;2285;;;398.0
46;3;Directed;2286;;;110.0
46;4;Directed;2287;;;57.0
46;5;Directed;2288;;;128.0
46;6;Directed;2289;;;152.0
46;7;Directed;2290;;;176.0
46;8;Directed;2291;;;206.0
46;9;Directed;2292;;;341.0
46;10;Directed;2293;;;86.0
46;11;Directed;2294;;;51.0
46;12;Directed;2295;;;253.0
46;13;Directed;2296;;;107.0
46;14;Directed;2297;;;77.0
46;15;Directed;2298;;;66.0
46;16;Directed;2299;;;413.0
46;17;Directed;2300;;;79.0
46;18;Directed;2301;;;54.0
46;19;Directed;2302;;;143.0
46;20;Directed;2303;;;86.0
46;21;Directed;2304;;;73.0
46;22;Directed;2305;;;93.0
46;23;Directed;2306;;;172.0
46;24;Directed;2307;;;52.0
46;25;Directed;2308;;;32.0
46;26;Directed;2309;;;64.0
46;27;Directed;2310;;;45.0
46;28;Directed;2311;;;63.0
46;29;Directed;2312;;;21.0
46;30;Directed;2313;;;9627.0
46;31;Directed;2314;;;199.0
46;32;Directed;2315;;;228.0
46;33;Directed;2316;;;128.0
46;34;Directed;2317;;;26.0
46;35;Directed;2318;;;19.0
46;36;Directed;2319;;;168.0
46;37;Directed;2320;;;53.0
46;38;Directed;2321;;;32.0
46;39;Directed;2322;;;68.0
46;40;Directed;2323;;;94.0
46;41;Directed;2324;;;66.0
46;42;Directed;2325;;;113.0
46;43;Directed;2326;;;23.0
46;44;Directed;2327;;;57.0
46;45;Directed;2328;;;24.0
46;47;Directed;2329;;;259.0
46;48;Directed;2330;;;65.0
46;49;Directed;2331;;;29.0
46;50;Directed;2332;;;72.0
46;51;Directed;2333;;;21.0
46;52;Directed;2334;;;28.0
47;1;Directed;2335;;;504.0
47;2;Directed;2336;;;2440.0
47;3;Directed;2337;;;345.0
47;4;Directed;2338;;;108.0
47;5;Directed;2339;;;171.0
47;6;Directed;2340;;;38.0
47;7;Directed;2341;;;115.0
47;8;Directed;2342;;;1339.0
47;9;Directed;2343;;;2224.0
47;10;Directed;2344;;;237.0
47;11;Directed;2345;;;71.0
47;12;Directed;2346;;;65.0
47;13;Directed;2347;;;181.0
47;14;Directed;2348;;;139.0
47;15;Directed;2349;;;1524.0
47;16;Directed;2350;;;192.0
47;17;Directed;2351;;;127.0
47;18;Directed;2352;;;161.0
47;19;Directed;2353;;;470.0
47;20;Directed;2354;;;213.0
47;21;Directed;2355;;;216.0
47;22;Directed;2356;;;217.0
47;23;Directed;2357;;;92.0
47;24;Directed;2358;;;118.0
47;25;Directed;2359;;;124.0
47;26;Directed;2360;;;173.0
47;27;Directed;2361;;;92.0
47;28;Directed;2362;;;307.0
47;29;Directed;2363;;;46.0
47;30;Directed;2364;;;2991.0
47;31;Directed;2365;;;410.0
47;32;Directed;2366;;;732.0
47;33;Directed;2367;;;193.0
47;34;Directed;2368;;;46.0
47;35;Directed;2369;;;28.0
47;36;Directed;2370;;;320.0
47;37;Directed;2371;;;139.0
47;38;Directed;2372;;;103.0
47;39;Directed;2373;;;52.0
47;40;Directed;2374;;;237.0
47;41;Directed;2375;;;36.0
47;42;Directed;2376;;;282.0
47;43;Directed;2377;;;21.0
47;44;Directed;2378;;;361.0
47;45;Directed;2379;;;296.0
47;46;Directed;2380;;;184.0
47;48;Directed;2381;;;111.0
47;49;Directed;2382;;;29.0
47;50;Directed;2383;;;458.0
47;51;Directed;2384;;;31.0
47;52;Directed;2385;;;37.0
48;1;Directed;2386;;;13.0
48;2;Directed;2387;;;185.0
48;3;Directed;2388;;;41.0
48;4;Directed;2389;;;49.0
48;5;Directed;2390;;;127.0
48;6;Directed;2391;;;83.0
48;7;Directed;2392;;;70.0
48;8;Directed;2393;;;130.0
48;9;Directed;2394;;;249.0
48;10;Directed;2395;;;102.0
48;11;Directed;2396;;;210.0
48;12;Directed;2397;;;50.0
48;13;Directed;2398;;;46.0
48;14;Directed;2399;;;138.0
48;15;Directed;2400;;;33.0
48;16;Directed;2401;;;15.0
48;17;Directed;2402;;;58.0
48;18;Directed;2403;;;69.0
48;19;Directed;2404;;;5.0
48;20;Directed;2405;;;55.0
48;21;Directed;2406;;;25.0
48;22;Directed;2407;;;21.0
48;23;Directed;2408;;;26.0
48;24;Directed;2409;;;30.0
48;25;Directed;2410;;;20.0
48;26;Directed;2411;;;5.0
48;27;Directed;2412;;;235.0
48;28;Directed;2413;;;22.0
48;29;Directed;2414;;;25.0
48;30;Directed;2415;;;1325.0
48;31;Directed;2416;;;118.0
48;32;Directed;2417;;;71.0
48;33;Directed;2418;;;50.0
48;34;Directed;2419;;;33.0
48;35;Directed;2420;;;307.0
48;36;Directed;2421;;;80.0
48;37;Directed;2422;;;73.0
48;38;Directed;2423;;;34.0
48;39;Directed;2424;;;165.0
48;40;Directed;2425;;;102.0
48;41;Directed;2426;;;214.0
48;42;Directed;2427;;;51.0
48;43;Directed;2428;;;35.0
48;44;Directed;2429;;;27.0
48;45;Directed;2430;;;6.0
48;46;Directed;2431;;;43.0
48;47;Directed;2432;;;169.0
48;49;Directed;2433;;;238.0
48;50;Directed;2434;;;117.0
48;51;Directed;2435;;;5.0
48;52;Directed;2436;;;12.0
49;1;Directed;2437;;;7.0
49;2;Directed;2438;;;58.0
49;3;Directed;2439;;;11.0
49;4;Directed;2440;;;20.0
49;5;Directed;2441;;;101.0
49;6;Directed;2442;;;34.0
49;7;Directed;2443;;;21.0
49;8;Directed;2444;;;49.0
49;9;Directed;2445;;;107.0
49;10;Directed;2446;;;61.0
49;11;Directed;2447;;;44.0
49;12;Directed;2448;;;12.0
49;13;Directed;2449;;;11.0
49;14;Directed;2450;;;52.0
49;15;Directed;2451;;;17.0
49;16;Directed;2452;;;4.0
49;17;Directed;2453;;;12.0
49;18;Directed;2454;;;42.0
49;19;Directed;2455;;;6.0
49;20;Directed;2456;;;38.0
49;21;Directed;2457;;;18.0
49;22;Directed;2458;;;14.0
49;23;Directed;2459;;;14.0
49;24;Directed;2460;;;10.0
49;25;Directed;2461;;;2.0
49;27;Directed;2462;;;188.0
49;28;Directed;2463;;;8.0
49;29;Directed;2464;;;10.0
49;30;Directed;2465;;;659.0
49;31;Directed;2466;;;25.0
49;32;Directed;2467;;;33.0
49;33;Directed;2468;;;27.0
49;34;Directed;2469;;;46.0
49;35;Directed;2470;;;46.0
49;36;Directed;2471;;;22.0
49;37;Directed;2472;;;49.0
49;38;Directed;2473;;;23.0
49;39;Directed;2474;;;223.0
49;40;Directed;2475;;;31.0
49;41;Directed;2476;;;27.0
49;42;Directed;2477;;;34.0
49;43;Directed;2478;;;5.0
49;44;Directed;2479;;;22.0
49;45;Directed;2480;;;2.0
49;46;Directed;2481;;;41.0
49;47;Directed;2482;;;52.0
49;48;Directed;2483;;;273.0
49;50;Directed;2484;;;44.0
49;51;Directed;2485;;;4.0
49;52;Directed;2486;;;5.0
50;1;Directed;2487;;;41.0
50;2;Directed;2488;;;278.0
50;3;Directed;2489;;;179.0
50;4;Directed;2490;;;60.0
50;5;Directed;2491;;;99.0
50;6;Directed;2492;;;17.0
50;7;Directed;2493;;;59.0
50;8;Directed;2494;;;201.0
50;9;Directed;2495;;;1078.0
50;10;Directed;2496;;;147.0
50;11;Directed;2497;;;74.0
50;12;Directed;2498;;;39.0
50;13;Directed;2499;;;106.0
50;14;Directed;2500;;;87.0
50;15;Directed;2501;;;187.0
50;16;Directed;2502;;;42.0
50;17;Directed;2503;;;80.0
50;18;Directed;2504;;;79.0
50;19;Directed;2505;;;25.0
50;20;Directed;2506;;;97.0
50;21;Directed;2507;;;137.0
50;22;Directed;2508;;;102.0
50;23;Directed;2509;;;75.0
50;24;Directed;2510;;;80.0
50;25;Directed;2511;;;767.0
50;26;Directed;2512;;;39.0
50;27;Directed;2513;;;89.0
50;28;Directed;2514;;;251.0
50;29;Directed;2515;;;19.0
50;30;Directed;2516;;;1502.0
50;31;Directed;2517;;;213.0
50;32;Directed;2518;;;196.0
50;33;Directed;2519;;;581.0
50;34;Directed;2520;;;26.0
50;35;Directed;2521;;;13.0
50;36;Directed;2522;;;117.0
50;37;Directed;2523;;;55.0
50;38;Directed;2524;;;197.0
50;39;Directed;2525;;;33.0
50;40;Directed;2526;;;99.0
50;41;Directed;2527;;;35.0
50;42;Directed;2528;;;170.0
50;43;Directed;2529;;;141.0
50;44;Directed;2530;;;333.0
50;45;Directed;2531;;;506.0
50;46;Directed;2532;;;64.0
50;47;Directed;2533;;;523.0
50;48;Directed;2534;;;79.0
50;49;Directed;2535;;;24.0
50;51;Directed;2536;;;19.0
50;52;Directed;2537;;;33.0
51;1;Directed;2538;;;4.0
51;2;Directed;2539;;;51.0
51;3;Directed;2540;;;70.0
51;4;Directed;2541;;;2.0
51;5;Directed;2542;;;14.0
51;6;Directed;2543;;;2.0
51;7;Directed;2544;;;26.0
51;8;Directed;2545;;;42.0
51;9;Directed;2546;;;68.0
51;10;Directed;2547;;;17.0
51;11;Directed;2548;;;4.0
51;12;Directed;2549;;;8.0
51;13;Directed;2550;;;519.0
51;14;Directed;2551;;;3.0
51;15;Directed;2552;;;13.0
51;16;Directed;2553;;;7.0
51;17;Directed;2554;;;39.0
51;18;Directed;2555;;;16.0
51;19;Directed;2556;;;4.0
51;20;Directed;2557;;;25.0
51;21;Directed;2558;;;15.0
51;22;Directed;2559;;;134.0
51;23;Directed;2560;;;2.0
51;24;Directed;2561;;;23.0
51;26;Directed;2562;;;40.0
51;27;Directed;2563;;;18.0
51;28;Directed;2564;;;12.0
51;29;Directed;2565;;;3.0
51;30;Directed;2566;;;249.0
51;31;Directed;2567;;;411.0
51;32;Directed;2568;;;32.0
51;33;Directed;2569;;;14.0
51;34;Directed;2570;;;2.0
51;36;Directed;2571;;;30.0
51;37;Directed;2572;;;13.0
51;38;Directed;2573;;;11.0
51;39;Directed;2574;;;8.0
51;40;Directed;2575;;;22.0
51;41;Directed;2576;;;6.0
51;42;Directed;2577;;;162.0
51;43;Directed;2578;;;1.0
51;44;Directed;2579;;;14.0
51;46;Directed;2580;;;19.0
51;47;Directed;2581;;;42.0
51;48;Directed;2582;;;8.0
51;49;Directed;2583;;;2.0
51;50;Directed;2584;;;44.0
51;52;Directed;2585;;;29.0
52;1;Directed;2586;;;6.0
52;2;Directed;2587;;;75.0
52;3;Directed;2588;;;245.0
52;4;Directed;2589;;;7.0
52;5;Directed;2590;;;16.0
52;6;Directed;2591;;;10.0
52;7;Directed;2592;;;17.0
52;8;Directed;2593;;;92.0
52;9;Directed;2594;;;247.0
52;10;Directed;2595;;;13.0
52;11;Directed;2596;;;6.0
52;12;Directed;2597;;;9.0
52;13;Directed;2598;;;86.0
52;14;Directed;2599;;;13.0
52;15;Directed;2600;;;23.0
52;16;Directed;2601;;;7.0
52;17;Directed;2602;;;47.0
52;18;Directed;2603;;;14.0
52;19;Directed;2604;;;8.0
52;20;Directed;2605;;;16.0
52;21;Directed;2606;;;96.0
52;22;Directed;2607;;;177.0
52;23;Directed;2608;;;3.0
52;24;Directed;2609;;;10.0
52;25;Directed;2610;;;4.0
52;26;Directed;2611;;;19.0
52;27;Directed;2612;;;1.0
52;28;Directed;2613;;;37.0
52;29;Directed;2614;;;5.0
52;30;Directed;2615;;;237.0
52;31;Directed;2616;;;419.0
52;32;Directed;2617;;;100.0
52;33;Directed;2618;;;12.0
52;34;Directed;2619;;;1.0
52;35;Directed;2620;;;3.0
52;36;Directed;2621;;;126.0
52;37;Directed;2622;;;14.0
52;38;Directed;2623;;;16.0
52;39;Directed;2624;;;10.0
52;40;Directed;2625;;;59.0
52;41;Directed;2626;;;13.0
52;42;Directed;2627;;;78.0
52;43;Directed;2628;;;1.0
52;44;Directed;2629;;;74.0
52;45;Directed;2630;;;3.0
52;46;Directed;2631;;;21.0
52;47;Directed;2632;;;62.0
52;48;Directed;2633;;;12.0
52;49;Directed;2634;;;1.0
52;50;Directed;2635;;;61.0
52;51;Directed;2636;;;38.0
